source_key	jambu_id	id_basis	headword	gloss	tags	accent_type	turner	first_proto_form	proto_accent_nucleus	proto_nuclei	etymology	inflection
liljegren-LX001170	f_qz53stffjzvzy	source-key alias	keé	why, for what reason	adv sentential indef interr	second-mora				0		Usage: Could be used when asking for reasons as well as rhetorically.
liljegren-LX001171	f_nkglbt36kdqck	source-key alias	kéeči	(near) to, with	postp	first-mora				0		Restriction: With preceding oblique nominal argument or an accusative pro-form.
liljegren-LX001172	f_rr4aowp7ruydi	source-key alias	kéeči the nhiáaṛa	next to (a person)	multiword-expression	multiple				0		
liljegren-LX001173	f_ed53dq4z3ifio	source-key alias	kéeki	older sister	noun f Palula-noun-class-m	first-mora				0		Inflection: m-decl (Pl): -m
liljegren-LX001174	f_guek5mpx2yqlc	source-key alias	keéki	because, since	conj	second-mora				0		
liljegren-LX001175	f_yynnyjeimxvqq	source-key alias	kéeli	walnut kernel (the nut without its hard shell)	noun f Palula-noun-class-m	first-mora				0		Inflection: m-decl (Pl): -m
liljegren-LX001176	f_egrshqnqpmucm	source-key alias	keémp	camp (military)	noun f Palula-noun-class-i loanword loan:English loan:Urdu	second-mora		Origin:		2	Origin: Urdu (English 'camp')	Inflection: i-decl (Obl, pl): -í
liljegren-LX001177	f_xneertt3xgtd4	source-key alias	keéna	why not	adv sentential indef interr	second-mora				0		
liljegren-LX001178	f_ddm7rfyzqwusw	source-key alias	keensál	cancelled	adj indecl loanword loan:English loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (English 'cancel')	
liljegren-LX001179	f_j3blu7thlpste	source-key alias	keensál bhíi	to be cancelled	verb intr compound conjunct-verb incorporating	multiple				0		
liljegren-LX001180	f_5n5wmapvhdwf4	source-key alias	kéengi	comb	noun f Palula-noun-class-m	first-mora	2598	kán̆kata-	1	3	kán̆kata- 'comb (m)' (T: 2598)	Inflection: m-decl (Pl): -m
liljegren-LX001181	f_zdwibr3hz7hmo	source-key alias	keéṇ	cave	noun f Palula-noun-class-i	second-mora				0		Inflection: i-decl (Obl, pl): -í
liljegren-LX001182	f_6jpkdn653gavo	source-key alias	kháaču	bad	adj	first-mora	3153	*kacca-		2	*kacca- 'mud, dirt' (T: 3153, 14343)	Inflection: Uml (Fem): khéeči; Morphemic form: khač-
liljegren-LX001183	f_34cev3avisiky	source-key alias	khaamaád	owner; husband	noun m Palula-noun-class-a	second-mora				0		Inflection: a-decl (Obl, pl): khaamadá
liljegren-LX001184	f_hlkhjwdp67l4k	source-key alias	khaaméedi	owner (female)	noun f Palula-noun-class-m	first-mora				0		Inflection: m-decl (Pl): -m
liljegren-LX001185	f_ma6j5px33fee6	source-key alias	kháaṇ	mountain; mountain pass; Lowari Pass	noun m Palula-noun-class-a	first-mora	3792	khaṇḍá-	2	2	khaṇḍá- 'broken, crippled; having gaps or chasms; fragment (masc.neut)' (T: 3792) ; skandhá- 'shoulder, upper part of back; trunk of tree, mass (esp. of an army)' (T: 13627)	Inflection: a-decl (Obl, pl): -a
liljegren-LX001186	f_wtijmo6m4yece	source-key alias	khaár	donkey	noun m Palula-noun-class-a	second-mora	3818	khara-		2	khara- 'donkey (masc)' (T: 3818)	Inflection: a-decl (Obl, pl): khará; Morphemic form: khar
liljegren-LX001187	f_72upa5h6vjp6e	source-key alias	kháaṭu	lid	noun m Palula-noun-class-a	first-mora				0		Inflection: a-decl (Obl, pl): kháaṭa
liljegren-LX001188	f_pr4t5cfj25y3a	source-key alias	khaláaṛu	leather grain bag (made from the skin of a he-goat)	noun m Palula-noun-class-a	first-mora	3848	khalla-		2	khalla- 'leather, leathern garment' (T: 3848)	Inflection: a-decl (Obl, pl): khaláaṛa
liljegren-LX001189	f_rf6kwz2k776xo	source-key alias	khaléeṛi	leather grain bag (made from the skin of a small she-goat)	noun f Palula-noun-class-m	first-mora				0		Inflection: m-decl (Pl): -m
liljegren-LX001190	f_rgdmjxgdmivqk	source-key alias	khalíi	to stir	verb tr Palula-verb-class-L-e Palula-verb-class-T	first-mora				0		Inflection: T/L:e (Prs): khaláanu, (Pfv): khalíitu, khalílu, (Cv): khalí, (Imp): khalá; Morphemic form: khal-é-, khal-íit-
liljegren-LX001191	f_u3uujjkxvwbsu	source-key alias	khalíitu	stirred (masc sg)	verb tr	first-mora				0		Morphemic form: khalíi
liljegren-LX001192	f_7wi6gi3pt3n6e	source-key alias	khalooṛíi	to stir (with big movements)	verb tr Palula-verb-class-L-e	first-mora				0		Inflection: L:e (Prs): khalooṛáanu, (Pfv): khalooṛílu, (Cv): khalooṛí, (Imp): khalooṛá; Morphemic form: khalooṛ-é-
liljegren-kham	f_6hbeosg7rwrwa	source-key alias	kham	Co-lexicalized intensifier	adv degree	implicit-short				0		
liljegren-LX001193	f_hosowncdj6bl2	source-key alias	khangaár	sword	noun m Palula-noun-class-a	second-mora				0		Inflection: a-decl (Obl, pl): khangará; Morphemic form: khangár
liljegren-LX001194	f_widzchntklmee	source-key alias	khaṇíi	to hit, shoot	verb tr Palula-verb-class-T	first-mora	3795	kháṇḍatē	1	3	kháṇḍatē 'breaks' (T: 3795)	Inflection: T (Prs): khaṇáanu, (Pfv): khaṇíitu, (Cv): khaṇí, (Imp): khaṇá; Morphemic form: khaṇ-é-, khaṇ-íit-
liljegren-LX001195	f_ofeoojyfkd4tw	source-key alias	khaṇíitu	hit, shot (masc sg)	verb tr	first-mora				0		Morphemic form: khaṇíi
liljegren-LX001196	f_vftidlixonln4	source-key alias	kharaṭoó	Kharato; descendant of Kharat Mir; member of the Kharate clan (in Ashret)	noun m Palula-noun-class-ee	second-mora				0		Inflection: ee-decl (Pl): kharaṭeé, (Pl obl): kharaṭúm
liljegren-LX001197	f_pgb3q7gxv4obg	source-key alias	kharéeṛi	bolt (on door or window)	noun f Palula-noun-class-m	first-mora				0		Inflection: m-decl (Pl): -m
liljegren-LX001198	f_ker43bq6m2k2q	source-key alias	khári	female donkey	noun f Palula-noun-class-m	short-or-diphthong	3818	kharī-		2	kharī- 'donkey (fem)' (T: 3818)	Inflection: m-decl (Pl): -m
liljegren-LX001199	f_o6igawdadsj74	source-key alias	khaṣaalíi	to drag	verb tr Palula-verb-class-L-e	first-mora				0		Inflection: L:e (Prs): khaṣaaláanu, (Pfv): khaṣeelílu, (Cv): khaṣeelí, (Imp): khaṣaalá; Morphemic form: khaṣaal-é-
liljegren-LX001200	f_y5du37vosssnu	source-key alias	khaṣíi	hoe	noun f Palula-noun-class-a	first-mora	2909	karṣí-	2	2	karṣí- 'furrowing' (T: 2909)	Inflection: a-decl (Obl, pl): -a
liljegren-LX001201	f_abfkmdm2dtynu	source-key alias	khaṭáanu	short	adj	first-mora				0		Inflection: Uml (Fem): khaṭéeni; Morphemic form: khaṭán-
liljegren-LX001202	f_aydtg7ewzpmny	source-key alias	khaṭéeni	short (fem)	adj	first-mora				0		
liljegren-LX001203	f_4ei5q5fk7sf3y	source-key alias	khaṭíi	to cover (a roof or a grave)	verb tr Palula-verb-class-L-e	first-mora				0		Inflection: L:e (Prs): khaṭáanu, (Pfv): khaṭílu, (Cv): khaṭí, (Imp): khaṭá; Morphemic form: khaṭ-é-
liljegren-LX001204	f_nbfmfldfhi4h4	source-key alias	khaṭúuru	(tree) log; large piece of wood	noun m Palula-noun-class-a	first-mora				0		Inflection: a-decl (Obl, pl): khaṭúura
liljegren-LX001205	f_bzaf2aeziaksi	source-key alias	khayáak	which one	determiner indef interr	first-mora				0		
liljegren-LX001206	f_5dp3hwefnyg3q	source-key alias	khayú	that; that one; such; which, who	determiner indef interr	short-or-diphthong				0		
liljegren-LX001207	f_5dp3hwefnyg3q	unique cited original and full etymology	khayú	who, which one(s)	pron indef interr	short-or-diphthong				0		
liljegren-LX001208	f_keagamsmjiyb4	source-key alias	khéeči	bad (fem)	adj	first-mora				0		
liljegren-LX001209	f_lhx5xxc46yrcs	source-key alias	kheéṛ	shield	noun f Palula-noun-class-i	second-mora				0		Inflection: i-decl (Obl, pl): -í
liljegren-LX001210	f_q53nhi32d5ot2	source-key alias	khéli	quite some; numerous	adj indecl	short-or-diphthong				0		
liljegren-LX001211	f_dfr4ae26uwbem	source-key alias	khilaí	alone	adv manner	short-or-diphthong	3470	kḗvala-	1	3	kḗvala- 'exclusively, one's own, alone' (T: 3470)	
liljegren-LX001212	f_tsqc2jixgygsy	source-key alias	khíndu	became tired (masc sg)	verb intr	short-or-diphthong				0		Inflection: Reg (Fem): khíndi
liljegren-LX001213	f_sgur3gm7q6qe2	source-key alias	khínǰa	to become tired	verb intr Palula-verb-class-T	short-or-diphthong	3884	khídyatē	1	3	khídyatē 'is depressed' (T: 3884) ; khinna- 'wearied' (T: 3884)	Inflection: T (Prs): khinǰáanu, (Pfv): khíndu, (Cv): khinǰí, (Imp): khinǰ; Morphemic form: khínǰ-, khínd-
liljegren-LX001214	f_j3tzoo2yqfrxy	source-key alias	khiṛkí	window	noun f Palula-noun-class-a loanword loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu: khiṛkii	Inflection: a-decl (Pl): -á
liljegren-LX001215	f_mspwvw5l4t4ou	source-key alias	khóṇḍa	to speak, talk, discuss; say	verb intr Palula-verb-class-L-consonant	short-or-diphthong				0		Inflection: L:cons (Prs): khoṇḍáanu, (Pfv): khoṇḍílu, (Cv): khoṇḍí, (Imp): khoṇḍ; Morphemic form: khóṇḍ-
liljegren-LX001216	f_lk7xuh6fqvuna	source-key alias	khoṇḍóo	to make (sb) speak	verb tr Palula-verb-class-L-a	first-mora				0		Inflection: L:a (Prs): khoṇḍaáanu, (Pfv): khoṇḍóolu, (Cv): khoṇḍaá, (Imp): khoṇḍá; Morphemic form: khoṇḍ-á-
liljegren-LX001217	f_5gk3xsw4hc7iq	source-key alias	khóo	to eat	verb tr Palula-verb-class-L-a	first-mora	3865	khā́dati	1	3	khā́dati 'chews, bites; eats' (T: 3865)	Inflection: L:a (Prs): khaáanu, (Pfv): khóolu, (Cv): khaá, (Imp): kha; Morphemic form: kha-
liljegren-LX001218	f_t5nzoinjgnj5u	source-key alias	khooǰóo	to ask	verb tr Palula-verb-class-L-a	first-mora	3929	*khōjjati		3	*khōjjati 'tracks, seeks' (T: 3929)	Inflection: L:a (Prs): khooǰaáanu, (Pfv): khooǰóolu, (Cv): khooǰaá, (Imp): khooǰá; Morphemic form: khooǰ-á-
liljegren-LX001219	f_taplao227tdfw	source-key alias	khooṇṣíi	to dig	verb tr Palula-verb-class-L-e	first-mora	13661	*skōṣati		3	*skōṣati 'plucks out, pokes' (T: 13661)	Inflection: L:e (Prs): khooṇṣáanu, (Pfv): khooṇṣílu, (Cv): khooṇṣí, (Imp): khooṇṣá; Morphemic form: khóoṇṣ-é-
liljegren-LX001220	f_mzwyafb3rt5f6	source-key alias	khópu	rung of a ladder	noun m Palula-noun-class-a	short-or-diphthong	3937	*khōppa-		2	*khōppa- 'hole' (T: 3937)	Inflection: a-decl (Obl, pl): khópa
liljegren-LX001221	f_hhysrgoqet7ky	source-key alias	khoṣóng	cap (Chitrali style)	noun m Palula-noun-class-i	short-or-diphthong				0		Inflection: i-decl (Obl, pl): -í
liljegren-khun	f_ht4uzf6uavp7q	source-key alias	khun	inner side (of house); side towards wall or mountain side	noun m Palula-noun-class-a	implicit-short				0		Inflection: a-decl (Obl, pl): -a
liljegren-LX001222	f_6ihzj6gtkhevo	source-key alias	khuná	(near) to, with	postp	short-or-diphthong				0		Restriction: With preceding oblique nominal argument or an accusative pro-form.
liljegren-LX001223	f_azla4f5sci57c	source-key alias	khuná the	(moving near) to (a person)	multiword-expression	short-or-diphthong				0		
liljegren-khur	f_qu4fczpnnr4to	unique cited original and full etymology	khur	foot; leg (including the foot)	noun m Palula-noun-class-a	implicit-short	3906	khura-		2	khura- 'hoof (masc)' (T: 3906)	Inflection: a-decl (Obl, pl): -á
liljegren-LX001224	f_vr5mmiydoebvy	source-key alias	khuro~í	foot end of bed	noun f	short-or-diphthong				0		
liljegren-LX001225	f_j7vozbwkalvto	source-key alias	khušeetí	to the left	adv spatial	short-or-diphthong				0		
liljegren-LX001226	f_t5orddkbgsdvw	source-key alias	khúšu	left; left-handed	adj	short-or-diphthong	3364	*khuśśa-		2	*khuśśa- 'depraved, mad, inebriate' (T: 3364, 14401)	Inflection: Reg (Fem): khúši
liljegren-LX001227	f_tyqr2vuww2fvk	source-key alias	khuṣ	crack, hole	noun f Palula-noun-class-i	implicit-short				0		Inflection: i-decl (Obl, pl): -í
liljegren-LX001228	f_c3j7qlcigkuas	source-key alias	khútu	sack	noun m Palula-noun-class-a	short-or-diphthong				0		Inflection: a-decl (Obl, pl): khúta
liljegren-LX001229	f_akapynvbfd552	source-key alias	khúṭii ṭúupi	kneecap	multiword-expression	multiple				0		
liljegren-LX001230	f_i66sd2zsxesaq	source-key alias	khúṭu	leg, knee	noun m Palula-noun-class-a	short-or-diphthong	3243	*kuṭṭha-		2	*kuṭṭha- 'knee' (T: 3243)	Inflection: a-decl (Obl, pl): khúṭa
liljegren-LX001231	f_ingw6xl7i252y	source-key alias	khúṭu	lame (not able to walk normally)	adj	short-or-diphthong	3941	*khuṭṭa-		2	*khuṭṭa- 'lame' (T: 3941)	Inflection: Reg (Fem): khúṭi
liljegren-LX001232	f_yyphpww5lh5u4	source-key alias	khuusíi	cough	verb intr Palula-verb-class-L-e	first-mora	3135	kā́satē	1	3	kā́satē 'coughs' (T: 3135)	Inflection: L:e (Prs): khuusáanu, (Pfv): khuusílu, (Cv): khuusí, (Imp): khuusá; Morphemic form: khúus-é-
liljegren-LX001233	f_p5cdeoxmgnmlo	source-key alias	khúuṭu	log (of wood)	noun m Palula-noun-class-a	first-mora				0		Inflection: a-decl (Obl, pl): khúuṭa
liljegren-ki_1	f_luf6m4z3ytkhu	source-key alias	ki	as; of; out of; with	postp	implicit-short				0		Restriction: With preceding nominative argument.
liljegren-ki_2	f_luf6m4z3ytkhu	unique cited original and full etymology	ki	or	conj	implicit-short				0		
liljegren-ki_3	f_luf6m4z3ytkhu	unique cited original and full etymology	ki	Complementizer preceding extraposed complement clause	conj	implicit-short				0		
liljegren-LX001234	f_fcgpvkr6b3sjw	source-key alias	kíi	whither, (to) where	adv spatial indef interr	first-mora				0		
liljegren-LX001235	f_afwwu3qgfhy3i	source-key alias	kií	who; somebody; anybody (obl)	pron indef interr	second-mora				0		
liljegren-LX001236	f_qdm2q73vlazuy	source-key alias	kií galá	whoever, anybody	multiword-expression	multiple				0		
liljegren-LX001237	f_4mi4js77hvsaq	source-key alias	kíilum	tar	noun m Palula-noun-class-a	first-mora	3187	kilima-		3	kilima- 'a kind of pine (n)' (T: 3187)	Inflection: a-decl (Obl): -a
liljegren-LX001238	f_2dwhu3vus2d7e	source-key alias	kíiwee galá	wherever	multiword-expression	multiple				0		
liljegren-LX001239	f_b45jw33kkvcfc	source-key alias	kilí	key	noun f Palula-noun-class-a loanword loan:Pashto	short-or-diphthong		Origin:		2	Origin: Pashto: kilii	Inflection: a-decl (Pl): -á
liljegren-LX001240	f_hqrivignjxiv2	source-key alias	kilúuṛu	sapling; plant	noun m Palula-noun-class-a	first-mora				0		Inflection: a-decl (Obl, pl): kilúuṛa
liljegren-LX001241	f_ys572hc5x7jlg	source-key alias	kimbóoṛ	smoke-hole	noun m Palula-noun-class-a	first-mora				0		Inflection: a-decl (Obl, pl): -a
liljegren-kir	f_qmeipibqppqlg	unique cited original and full etymology	kir	snow	noun m Palula-noun-class-a	implicit-short	3175	kiri-		2	kiri- 'scattering, heap' (T: 3175)	Inflection: a-decl (Obl, pl): -á
liljegren-LX001242	f_zkbwt4slrqgcs	source-key alias	kir díi	to snow	verb intr compound conjunct-verb non-incorporating	first-mora				0		
liljegren-LX001243	f_mmtycxazvkvlk	source-key alias	kiraamát	divine or miraculous power	noun f Palula-noun-class-i loanword loan:Arabic loan:Persian loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (Persian/Arabic): karaamat	Inflection: i-decl (Obl, pl): -í
liljegren-LX001244	f_5rw3z52sjpgdg	source-key alias	kiríiṭi	lizard	noun f Palula-noun-class-m	first-mora				0		Inflection: m-decl (Pl): -m
liljegren-LX001245	f_zf6hpg6bh23hw	source-key alias	kiroóṛ	chest	noun m Palula-noun-class-a	second-mora	3607	krōḍá-	2	2	krōḍá- 'breast, bosom' (T: 3607)	Inflection: a-decl (Obl): -á
liljegren-LX001246	f_vtpgawfvin4jk	source-key alias	kirpuṭú	unfaithful	adj	short-or-diphthong				0		Inflection: Reg (Fem): kirpuṭí
liljegren-LX001247	f_mqnygkujf5e4w	source-key alias	kiṣṭúuču	Nuristani, from Nuristan; person from Nuristan	adj	first-mora				0		Inflection: Reg (Fem): kiṣṭúuči; Morphemic form: kiṣṭ-óoč-
liljegren-LX001248	f_lezpxxbwq73r4	source-key alias	kitaáb	book	noun f Palula-noun-class-i loanword loan:Arabic loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Arabic): kitaab	Inflection: i-decl (Obl, pl): kiteebí
liljegren-LX001249	f_l7j5cjzqotusc	source-key alias	kitayíi	to move, stir sth	verb tr Palula-verb-class-L-e	first-mora				0		Inflection: L:e (Prs): kitayáanu, (Pfv): kitayílu, (Cv): kitayí, (Imp): kitayá; Morphemic form: kitáy-é-
liljegren-LX001250	f_uq3b5itdnhxrs	source-key alias	kóṇḍu	widowed; hornless	adj	short-or-diphthong				0		Inflection: Reg (Fem agr): kóṇḍi; Morphemic form: koṇḍ-
liljegren-LX001251	f_cvdcqs2s4pewm	source-key alias	koó	who, somebody, anybody (nom)	pron indef interr	second-mora	5274	ká-	1	1	ká- 'nom.sg.masc.' (T: 5274)	
liljegren-LX001252	f_skpsdoa5byijg	source-key alias	koó	olive tree	noun m Palula-noun-class-a	second-mora				0		Inflection: a-decl (Obl, pl): -á
liljegren-LX001253	f_msk7pfvz33viw	source-key alias	koó bi na	nobody	multiword-expression	second-mora				0		
liljegren-LX001254	f_hjbwznux4n7hw	source-key alias	kooḍghaá	Kodgha (hamlet in central Ashret Valley)	noun m proper-noun Palula-noun-class-ee	second-mora				0		Inflection: ee-decl (Obl): kooḍghaá
liljegren-LX001255	f_g525pkwiera7y	source-key alias	kooḍghaadroók	the Kodgha nullah	noun m proper-noun Palula-noun-class-a	second-mora				0		Inflection: a-decl (Obl): -á
liljegren-LX001256	f_mmy6muqnv4olu	source-key alias	kooíilu	made from olive tree wood	adj	first-mora				0		Inflection: Reg (Fem): kooíili
liljegren-LX001257	f_vqyhefphhardq	source-key alias	kóok	crow	noun m Palula-noun-class-a	first-mora	2993	kā́ka-	1	2	kā́ka- 'crow (masc)' (T: 2993)	Inflection: a-decl (Obl, pl): -a; Morphemic form: káak
liljegren-LX001258	f_ajjtn2tbz5rp2	source-key alias	koomáalu	soft	adj	first-mora	3523	kōmalá-	3	3	kōmalá- 'tender, soft' (T: 3523)	Inflection: Uml (Fem): kooméeli; Morphemic form: koomál-
liljegren-LX001259	f_szze7qyovmtgo	source-key alias	kooméeli	soft (fem)	adj	first-mora				0		
liljegren-LX001260	f_7indwgqabf7be	source-key alias	kóoṇ	arrow	noun m Palula-noun-class-a	first-mora	3023	kā́ṇḍa-	1	2	kā́ṇḍa- 'single joint of a plant; arrow; cluster, heap (masc.neut)' (T: 3023)	Inflection: a-decl (Obl, pl): -a
liljegren-LX001261	f_qqdklxfkhuzqo	source-key alias	kooréeṛi	hip	noun f Palula-noun-class-m	first-mora				0		Inflection: m-decl (Pl): -m
liljegren-LX001262	f_xw4l5cy5esgwc	source-key alias	koošíš	attempt	noun f Palula-noun-class-i loanword loan:Persian loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (Persian): košiš	Inflection: i-decl (Obl, pl): -í; Usage: Primarily used as a non-verb element in complex predicates
liljegren-LX001263	f_rja3d6bctcv74	source-key alias	koošíš thíi	to try	verb tr compound conjunct-verb non-incorporating	multiple				0		Restriction: Fem agr with non-verb element; possessive or clausal complement
liljegren-LX001264	f_e4yxmlio3soxg	source-key alias	kooṭáaṭu	hard	adj	first-mora				0		Inflection: Uml (Fem): kooṭéeṭi; Morphemic form: kooṭáṭ-
liljegren-LX001265	f_sufd5w47inbws	source-key alias	kooṭéeṭi	hard (fem)	adj	first-mora				0		
liljegren-LX001266	f_yhorh66p2fb4c	source-key alias	koogái	cheek	noun f Palula-noun-class-a	short-or-diphthong				0		Inflection: a-decl (Obl, pl): koogée
liljegren-LX001267	f_7hyftv5pgyvaa	source-key alias	kráam	work; deed, behaviour	noun m Palula-noun-class-a	first-mora	2892	kárman-	1	2	kárman- 'act, work (neut)' (T: 2892)	Inflection: a-decl (Obl, pl): -a; Morphemic form: kram
liljegren-LX001268	f_s6zuqp2l5kcuc	source-key alias	kráam thíi	to work, act, do	verb tr compound conjunct-verb non-incorporating	multiple				0		Restriction: Masc agr with non-verb element in pfv
liljegren-LX001269	f_llp4p5ogns3ci	source-key alias	kramačúuru	lazy	adj	first-mora				0		Inflection: Reg (Fem): kramačúuri
